DPTO,informal,edad,soltero,analfabeta,nivel_educativo,ingreso,vivienda_propia,jefe_hogar,empleado_empresa_particular,empleado_gobierno,empleado_domestico,independiente,empleador,familiar_sin_remuneracion,empresa_sin_remuneracion,jornalero,horas_trabajo,desea_cambiar_trabajo,rural,dinero_ahorrado,tiempo_desempleado,tercera_edad
50,0,57,0,0,5,800000,0,0,0,0,0,1,0,0,0,0,60,1,0,0,24,0
50,1,21,1,0,8,500000,0,0,1,0,0,0,0,0,0,0,48,1,0,0,2,0
50,1,30,1,0,9,2800000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,4,0
50,1,47,1,0,4,1500000,0,1,0,0,0,1,0,0,0,0,60,0,0,0,8,0
50,0,39,0,0,3,1900000,0,0,0,0,0,0,0,0,1,0,70,0,1,0,0,0
50,0,29,1,0,4,1300000,1,0,1,0,0,0,0,0,0,0,48,1,1,1,0,0
50,1,39,0,0,4,170000,0,0,0,0,1,0,0,0,0,0,15,0,1,0,0,0
50,0,37,1,0,10,5200000,1,0,1,0,0,0,0,0,0,0,46,0,0,1,0,0
50,0,35,0,0,4,1600000,0,0,1,0,0,0,0,0,0,0,56,0,1,1,0,0
50,1,39,0,0,4,1222000,0,1,1,0,0,0,0,0,0,0,50,0,1,0,0,0
50,1,60,1,0,4,400000,0,0,0,0,0,1,0,0,0,0,24,0,1,0,0,1
50,1,23,0,1,1,200000,0,1,1,0,0,0,0,0,0,0,16,0,1,1,5,0
50,0,37,0,0,10,1500000,0,0,1,0,0,0,0,0,0,0,46,0,1,0,24,0
50,1,54,0,0,3,500000,1,0,0,0,0,1,0,0,0,0,35,0,0,1,16,0
50,1,47,1,0,5,2000000,0,1,0,0,0,0,1,0,0,0,60,0,0,1,0,0
50,1,29,0,0,5,1650000,0,0,1,0,0,0,0,0,0,0,72,0,0,1,0,0
50,1,25,0,0,5,600000,0,0,0,0,0,1,0,0,0,0,40,1,0,1,2,0
50,1,31,0,0,5,800000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,24,0
50,0,27,0,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
50,1,43,0,0,4,500000,1,0,0,0,0,1,0,0,0,0,36,0,1,0,2,0
50,0,36,1,0,5,1560000,0,1,1,0,0,0,0,0,0,0,46,0,1,0,0,0
50,0,36,0,0,8,1600000,1,0,0,0,0,1,0,0,0,0,48,0,0,0,18,0
50,1,38,1,0,5,800000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,6,0
50,1,45,1,0,4,800000,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0
50,1,49,1,0,5,1380000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
50,0,32,1,0,8,2075000,0,1,0,0,0,1,0,0,0,0,46,0,1,0,0,0
50,1,32,0,0,5,2000000,0,0,0,0,0,1,0,0,0,0,21,0,0,0,6,0
50,1,44,0,0,4,700000,0,0,0,0,0,1,0,0,0,0,40,0,0,1,0,0
50,1,29,0,0,5,1400000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
50,0,45,0,0,4,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
50,1,52,1,0,3,1800000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
50,1,25,1,0,4,1350000,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0
50,0,49,0,0,8,3200000,1,0,0,1,0,0,0,0,0,0,47,0,0,1,0,0
50,1,47,0,0,5,700000,1,0,0,0,0,1,0,0,0,0,16,0,0,1,2,0
50,1,28,0,0,6,600000,1,1,1,0,0,0,0,0,0,0,18,1,0,0,5,0
50,0,61,1,0,3,1980000,1,0,0,0,1,0,0,0,0,0,48,0,1,1,0,1
50,0,35,1,0,5,2755000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,42,0
50,1,23,1,0,5,550000,0,0,1,0,0,0,0,0,0,0,24,0,1,0,0,0
50,1,47,0,0,5,45000,0,1,0,0,0,1,0,0,0,0,15,0,0,0,60,0
50,0,35,0,0,10,3000000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
50,0,23,0,0,10,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
50,1,56,0,0,3,1300000,0,0,1,0,0,0,0,0,0,0,60,1,0,1,2,0
50,1,22,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,60,1,0,1,6,0
50,1,26,0,0,5,2500000,0,0,0,0,0,1,0,0,0,0,91,0,0,0,0,0
50,1,24,1,0,5,1400000,0,0,1,0,0,0,0,0,0,0,84,1,0,1,0,0
50,1,57,0,0,5,400000,0,1,0,0,0,1,0,0,0,0,60,0,0,0,60,0
50,0,51,0,0,5,2070000,1,1,1,0,0,0,0,0,0,0,46,0,0,0,46,0
50,0,38,0,0,8,3050000,1,1,0,1,0,0,0,0,0,0,46,0,0,1,0,0
50,1,27,1,0,5,800000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,6,0
50,0,44,1,0,8,1660000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,48,0
50,1,29,0,0,5,935000,0,1,0,0,0,1,0,0,0,0,84,0,0,1,0,0
50,1,55,0,0,5,1200000,1,1,0,0,1,0,0,0,0,0,66,0,0,0,72,0
50,1,22,1,0,9,1300000,1,0,1,0,0,0,0,0,0,0,60,0,0,0,12,0
50,0,34,0,0,10,2000000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,18,0
50,0,36,1,0,12,3000000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,8,0
50,1,65,1,0,3,300000,1,1,0,0,0,1,0,0,0,0,50,0,1,0,4,1
50,0,44,0,0,8,1500000,0,0,1,0,0,0,0,0,0,0,47,0,1,0,8,0
50,1,46,0,0,3,1000000,1,0,0,0,0,0,0,0,1,0,55,0,1,0,10,0
50,1,32,0,0,8,35000,0,0,0,0,0,1,0,0,0,0,3,1,1,0,72,0
50,1,51,1,0,5,300000,1,1,0,0,0,1,0,0,0,0,40,0,0,1,0,0
50,1,34,1,0,5,1180000,0,1,0,0,1,0,0,0,0,0,40,0,0,1,18,0
50,1,54,1,0,5,1000000,0,1,0,0,0,1,0,0,0,0,60,0,1,0,2,0
50,1,25,0,0,5,240000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
50,0,50,0,0,3,1300000,1,1,1,0,0,0,0,0,0,0,48,1,0,1,0,0
50,1,23,0,0,5,700000,0,0,0,0,0,1,0,0,0,0,56,0,0,1,12,0
50,1,31,0,0,4,450000,0,0,0,0,0,1,0,0,0,0,45,0,1,0,3,0
50,1,52,1,0,4,500000,1,1,0,0,0,1,0,0,0,0,60,1,0,0,5,0
50,1,32,1,0,3,1480000,0,1,1,0,0,0,0,0,0,0,72,0,0,1,0,0
50,1,73,1,0,5,100000,1,1,0,0,0,1,0,0,0,0,10,0,0,0,2,1
50,0,28,0,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,6,0
50,0,42,1,0,1,1500000,0,1,0,0,0,1,0,0,0,0,35,0,0,0,0,0
50,0,41,0,0,5,400000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,5,0
50,1,56,1,0,4,900000,1,1,0,0,0,0,0,0,1,0,40,0,1,1,0,0
50,1,53,1,0,4,900000,0,1,0,0,0,1,0,0,0,0,48,0,1,1,8,0
50,0,37,0,0,8,1460000,0,1,1,0,0,0,0,0,0,0,47,0,1,0,0,0
50,1,62,0,0,4,800000,1,1,0,0,0,1,0,0,0,0,72,0,1,1,5,1
50,1,32,0,0,5,3000000,0,0,0,0,0,1,0,0,0,0,84,0,1,1,0,0
50,1,39,0,0,4,1100000,0,0,1,0,0,0,0,0,0,0,63,1,1,0,1,0
50,1,37,0,0,5,1000000,0,0,1,0,0,0,0,0,0,0,48,0,1,1,0,0
50,1,24,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,1,1,0,1,0
50,0,32,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,24,0
50,1,45,1,0,3,520000,0,1,0,0,0,0,0,0,1,0,48,1,0,0,10,0
50,1,55,0,0,10,400000,1,0,0,0,0,1,0,0,0,0,45,0,1,0,2,0
50,1,49,1,0,8,300000,0,1,0,0,0,1,0,0,0,0,30,1,0,0,0,0
50,1,25,1,0,5,800000,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0
50,1,45,1,0,5,800000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,98,0
50,1,47,0,0,3,1520000,0,1,1,0,0,0,0,0,0,0,56,0,0,1,24,0
50,0,35,1,0,8,1500000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
50,1,53,0,0,5,1000000,0,1,0,0,0,1,0,0,0,0,72,0,0,0,1,0
50,1,20,1,0,5,655000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
50,0,21,1,0,7,1300000,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,0
50,1,36,0,0,5,180000,1,1,0,0,0,1,0,0,0,0,16,0,1,0,0,0
50,1,19,1,0,5,810000,1,0,1,0,0,0,0,0,0,0,48,1,1,0,0,0
50,1,35,1,0,8,1300000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,3,0
50,1,18,1,0,5,800000,0,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0
50,0,34,1,0,8,1300000,1,1,1,0,0,0,0,0,0,0,40,0,0,1,0,0
50,0,55,0,0,8,3700000,1,0,0,1,0,0,0,0,0,0,44,0,0,1,1,0
50,0,37,0,0,6,1300000,1,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
50,0,25,1,0,10,2000000,1,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0
50,1,34,1,0,5,900000,0,1,1,0,0,0,0,0,0,0,50,0,0,0,24,0
50,1,33,1,1,1,900000,0,1,0,0,0,1,0,0,0,0,50,1,0,0,98,0
50,1,37,1,0,3,800000,0,1,0,0,0,0,0,0,1,0,40,0,1,0,0,0
50,1,29,1,0,5,730000,0,1,0,0,0,0,0,0,1,0,40,0,1,0,0,0
50,1,39,1,0,5,1600000,0,1,0,0,0,0,0,0,1,0,60,0,1,1,0,0
50,0,27,0,0,7,1850000,0,1,1,0,0,0,0,0,0,0,40,1,1,0,3,0
50,1,42,1,0,3,400000,0,1,0,0,0,1,0,0,0,0,77,0,1,0,0,0
76,1,61,0,1,1,500000,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1
52,1,37,0,0,3,1200000,0,0,0,0,0,1,0,0,0,0,50,0,1,0,24,0
52,1,31,0,0,5,55000,0,1,0,0,0,1,0,0,0,0,20,1,1,0,24,0
52,1,24,1,0,4,400000,0,1,0,0,0,1,0,0,0,0,25,0,1,0,2,0
52,1,47,1,1,1,200000,0,1,0,0,0,1,0,0,0,0,36,1,1,0,0,0
52,1,60,1,1,1,40000,0,0,0,0,0,1,0,0,0,0,4,1,1,0,98,1
52,0,24,1,0,10,1500000,1,0,0,0,0,1,0,0,0,0,48,0,1,0,24,0
52,1,25,1,0,5,400000,1,0,1,0,0,0,0,0,0,0,25,0,0,0,24,0
52,1,30,0,0,8,1000000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
52,0,40,1,0,5,1422700,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
17,0,36,0,0,11,4100000,0,1,0,1,0,0,0,0,0,0,48,0,0,1,0,0
17,1,74,1,0,3,1500000,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,1
17,1,40,0,0,5,1000000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,4,0
17,0,20,0,0,8,1600000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
17,1,61,1,0,4,500000,0,1,0,0,1,0,0,0,0,0,65,0,0,0,94,1
17,1,32,1,0,4,500000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,3,0
17,0,55,0,0,10,4200000,1,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0
17,0,42,1,0,8,1500000,0,0,1,0,0,0,0,0,0,0,60,1,0,0,2,0
17,1,42,1,0,5,300000,0,0,0,0,0,1,0,0,0,0,30,1,0,0,24,0
17,0,44,1,0,4,1300000,0,1,0,1,0,0,0,0,0,0,48,0,0,1,0,0
17,0,55,1,0,5,4600000,1,1,0,0,0,0,1,0,0,0,48,0,1,1,0,0
17,1,68,0,0,4,900000,0,1,0,0,0,1,0,0,0,0,44,0,0,0,8,1
17,1,59,1,0,3,350000,1,1,0,0,1,0,0,0,0,0,30,0,0,0,36,0
17,1,62,1,0,4,700000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,60,1
17,0,37,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,40,1,0,0,0,0
17,1,42,0,0,8,1100000,1,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0
17,1,44,0,1,1,600000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
17,1,18,0,0,6,300000,0,1,0,0,0,0,0,0,1,0,30,0,0,0,12,0
17,1,65,0,0,3,1000000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,1
17,1,53,0,0,4,1300000,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0
17,1,30,0,0,4,1000000,0,1,0,0,0,1,0,0,0,0,50,0,0,0,0,0
17,1,59,1,0,3,600000,0,1,0,0,0,1,0,0,0,0,30,0,1,0,18,0
17,1,61,1,1,1,250000,0,1,0,0,1,0,0,0,0,0,50,0,1,0,0,1
17,0,50,0,0,5,1300000,1,1,0,0,1,0,0,0,0,0,50,0,1,1,0,0
17,1,36,1,0,3,700000,0,0,0,0,1,0,0,0,0,0,50,0,1,0,0,0
17,1,47,0,0,3,1500000,0,1,0,0,0,1,0,0,0,0,60,0,1,0,12,0
17,0,35,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,65,0,1,0,1,0
17,1,48,1,0,5,400000,1,1,0,0,0,1,0,0,0,0,24,0,1,0,3,0
17,1,45,0,0,3,800000,1,1,1,0,0,0,0,0,0,0,40,0,1,0,0,0
17,1,59,0,0,3,300000,1,0,0,0,0,1,0,0,0,0,30,0,1,0,12,0
17,0,39,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,40,0,1,0,0,0
63,1,46,0,0,9,1300000,0,0,1,0,0,0,0,0,0,0,40,0,1,0,2,0
63,0,38,1,0,10,1100000,0,0,0,0,0,1,0,0,0,0,48,1,1,0,0,0
63,1,64,1,0,3,400000,1,1,0,0,0,1,0,0,0,0,50,1,1,0,1,1
63,1,53,1,0,3,1200000,0,1,0,0,0,1,0,0,0,0,50,0,1,0,6,0
63,1,28,1,0,4,700000,1,1,1,0,0,0,0,0,0,0,20,1,1,0,6,0
63,1,43,0,0,5,600000,0,0,1,0,0,0,0,0,0,0,30,0,1,0,5,0
63,1,34,1,0,8,900000,1,0,1,0,0,0,0,0,0,0,24,1,1,0,2,0
63,0,29,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,1,0,2,0
63,0,48,0,0,8,1700000,0,0,0,1,0,0,0,0,0,0,40,0,1,0,24,0
63,1,45,1,0,3,700000,0,1,0,0,1,0,0,0,0,0,24,0,1,0,0,0
63,1,24,1,0,8,750000,0,1,0,0,0,1,0,0,0,0,24,1,0,0,2,0
63,0,26,1,0,9,1200000,0,0,0,0,0,1,0,0,0,0,48,1,0,0,1,0
63,1,72,0,0,3,250000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,12,1
63,0,44,1,0,10,1100000,1,0,0,0,0,1,0,0,0,0,48,1,0,0,1,0
63,0,60,1,0,3,1200000,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,1
63,0,41,0,0,9,1300000,1,1,1,0,0,0,0,0,0,0,40,0,0,0,8,0
63,1,71,1,0,4,700000,1,0,0,0,1,0,0,0,0,0,25,1,0,0,98,1
63,0,62,1,0,3,1400000,1,0,1,0,0,0,0,0,0,0,72,1,0,0,0,1
63,0,39,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,65,0,0,1,0,0
63,1,32,0,0,5,500000,0,0,0,0,0,1,0,0,0,0,26,1,0,0,7,0
63,0,46,0,0,9,1900000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,48,0
63,1,37,0,0,8,1000000,1,1,1,0,0,0,0,0,0,0,45,0,0,0,5,0
63,1,22,1,0,5,900000,0,0,1,0,0,0,0,0,0,0,35,1,0,0,3,0
63,0,46,1,0,3,1300000,1,1,1,0,0,0,0,0,0,0,48,0,1,1,0,0
63,0,30,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,40,0,1,0,4,0
63,1,51,1,0,5,1200000,0,1,0,0,1,0,0,0,0,0,48,1,0,0,0,0
63,1,30,1,0,5,700000,0,0,1,0,0,0,0,0,0,0,30,1,0,0,2,0
63,1,58,1,0,5,500000,1,1,0,0,1,0,0,0,0,0,30,0,0,0,36,0
63,0,36,1,0,10,2287000,1,1,0,0,0,1,0,0,0,0,40,1,0,0,0,0
63,0,35,0,0,11,4500000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,48,0
63,0,57,1,0,3,1700000,1,0,0,0,1,0,0,0,0,0,48,0,0,1,0,0
63,0,64,1,0,10,900000,0,0,0,0,0,1,0,0,0,0,48,1,0,1,1,1
63,0,40,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0
63,1,22,1,0,5,1200000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
63,0,62,1,0,11,6500000,1,0,0,1,0,0,0,0,0,0,40,0,0,1,0,1
63,0,33,1,0,11,2850000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,6,0
63,1,29,1,0,10,600000,0,1,1,0,0,0,0,0,0,0,24,0,0,0,4,0
63,1,22,0,0,5,1620000,0,0,1,0,0,0,0,0,0,0,60,1,0,0,2,0
63,0,42,1,0,12,5000000,0,0,1,0,0,0,0,0,0,0,50,0,1,0,0,0
63,0,34,1,0,10,5000000,0,0,1,0,0,0,0,0,0,0,50,0,1,1,0,0
63,0,39,0,0,10,2200000,1,0,1,0,0,0,0,0,0,0,30,0,1,0,0,0
63,0,49,1,0,11,5000000,1,1,1,0,0,0,0,0,0,0,48,0,1,1,0,0
63,0,51,1,0,3,1500000,1,0,0,0,1,0,0,0,0,0,48,0,1,1,0,0
63,0,53,1,0,10,4200000,0,1,0,1,0,0,0,0,0,0,48,0,1,1,1,0
63,1,57,0,0,5,500000,0,0,0,0,0,1,0,0,0,0,48,0,1,0,15,0
63,1,71,1,0,3,1000000,1,1,0,0,0,1,0,0,0,0,77,0,0,0,2,1
63,1,32,1,0,5,800000,1,0,1,0,0,0,0,0,0,0,24,0,0,0,1,0
63,0,43,0,0,10,2200000,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
63,0,32,0,0,10,2800000,0,0,0,1,0,0,0,0,0,0,48,0,0,0,2,0
63,1,56,0,0,3,500000,1,0,0,0,0,0,0,0,1,0,48,0,0,0,2,0
63,0,59,0,0,8,1580000,1,1,0,1,0,0,0,0,0,0,48,0,0,0,2,0
63,1,50,0,0,5,300000,1,1,1,0,0,0,0,0,0,0,6,0,0,0,1,0
63,1,45,0,0,3,380000,1,0,1,0,0,0,0,0,0,0,36,0,0,0,2,0
63,1,26,1,0,5,400000,1,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0
63,0,26,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,1,0
63,1,53,0,0,3,400000,1,1,0,0,1,0,0,0,0,0,8,0,0,0,2,0
63,0,40,0,0,8,1500000,1,1,0,1,0,0,0,0,0,0,48,0,0,0,2,0
63,1,28,0,0,5,1000000,0,0,1,0,0,0,0,0,0,0,36,0,0,0,4,0
63,1,32,1,0,5,800000,0,1,1,0,0,0,0,0,0,0,36,0,0,0,0,0
63,0,32,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,12,0
63,1,52,0,0,3,1440000,0,0,1,0,0,0,0,0,0,0,72,0,0,0,1,0
63,0,33,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,6,0
63,0,27,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0
63,0,39,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,1,12,0
63,1,37,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
63,1,36,0,0,4,584400,0,0,1,0,0,0,0,0,0,0,30,1,0,0,6,0
63,0,40,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,12,0
63,1,27,0,0,4,60000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,12,0
63,1,58,1,1,1,328000,0,1,0,0,1,0,0,0,0,0,9,1,0,0,12,0
63,1,42,1,0,5,1500000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,1,0
63,1,20,1,0,5,1000000,0,0,1,0,0,0,0,0,0,0,56,0,0,0,12,0
63,1,27,0,0,5,280000,0,0,1,0,0,0,0,0,0,0,20,1,0,0,1,0
63,1,40,1,0,6,150000,1,0,1,0,0,0,0,0,0,0,10,0,1,0,2,0
63,1,54,1,0,5,800000,0,1,0,0,0,1,0,0,0,0,50,0,0,0,24,0
63,1,30,0,0,4,1300000,0,1,0,0,0,1,0,0,0,0,42,0,0,0,1,0
63,1,27,0,0,5,400000,0,0,0,0,0,1,0,0,0,0,50,0,0,0,6,0
63,0,34,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,47,0,1,1,12,0
5,0,26,1,0,10,1623000,0,1,0,0,0,1,0,0,0,0,60,0,0,0,1,0
5,0,48,1,0,11,5290000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
5,1,34,1,0,10,3000000,1,0,0,0,0,1,0,0,0,0,40,1,0,1,2,0
5,0,42,1,0,11,6378400,1,0,0,0,0,1,0,0,0,0,56,0,0,0,0,0
5,0,43,0,0,10,2800000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
5,1,40,1,0,5,1200000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,2,0
5,0,35,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,2,0
5,0,31,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,2,0
5,0,19,1,0,8,1900000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,1,36,1,0,5,1500000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,4,0
5,1,62,1,0,3,90000,0,1,0,0,0,1,0,0,0,0,5,0,0,0,6,1
5,0,38,1,0,5,1462000,0,0,1,0,0,0,0,0,0,0,65,0,0,1,1,0
5,1,62,0,0,5,350000,1,0,0,0,0,1,0,0,0,0,7,0,0,0,96,1
5,0,35,1,0,11,4000000,1,0,1,0,0,0,0,0,0,0,48,1,0,1,0,0
5,1,23,1,0,10,560000,0,0,1,0,0,0,0,0,0,0,8,0,0,0,18,0
5,1,59,0,0,10,3100000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0
5,0,24,0,0,5,1462000,0,0,1,0,0,0,0,0,0,0,48,1,0,0,0,0
5,0,33,1,0,10,3000000,1,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
5,0,61,0,0,4,1300000,1,1,1,0,0,0,0,0,0,0,50,0,0,0,0,1
5,0,39,0,0,8,1900000,0,0,1,0,0,0,0,0,0,0,46,0,0,1,0,0
5,0,22,1,0,10,2600000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
5,0,38,0,0,5,1462000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,4,0
5,0,28,1,0,10,800000,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0
5,0,29,0,0,8,1680000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,2,0
5,0,41,1,0,8,2700000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
5,0,25,1,0,10,1800000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,0,51,0,0,5,3000000,1,1,1,0,0,0,0,0,0,0,42,0,0,1,0,0
5,1,37,0,0,3,140000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,12,0
5,1,28,1,0,5,1200000,0,1,0,0,0,1,0,0,0,0,30,1,0,0,0,0
5,0,33,0,0,10,2500000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
5,0,47,1,0,5,1462000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
5,0,51,0,0,5,1812000,1,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0
5,0,21,1,0,5,1462000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,18,0
5,1,44,1,0,3,600000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,36,0
5,0,40,0,0,5,2500000,0,1,0,0,0,1,0,0,0,0,25,0,0,0,5,0
5,1,44,1,0,3,1500000,0,1,0,0,0,1,0,0,0,0,50,1,0,0,8,0
5,1,49,1,0,4,640000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,12,0
5,0,30,0,0,11,5000000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,8,0
5,0,23,0,0,5,1462000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,4,0
8,1,53,0,0,5,1000000,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0
8,1,51,1,0,3,900000,1,0,0,0,1,0,0,0,0,0,70,0,0,0,0,0
8,1,40,0,0,10,220000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,0,0
8,0,31,1,0,11,7000000,0,1,0,1,0,0,0,0,0,0,40,0,0,1,0,0
8,1,31,1,0,10,400000,0,0,1,0,0,0,0,0,0,0,30,1,0,0,7,0
8,0,37,1,0,8,1400000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
8,0,44,1,0,10,5000000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
8,0,56,0,0,8,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
8,1,27,0,0,9,700000,0,1,0,0,1,0,0,0,0,0,21,0,0,0,12,0
8,0,32,0,0,10,1400000,0,1,0,0,0,1,0,0,0,0,24,0,0,0,24,0
8,1,36,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0
8,0,56,1,0,10,1500000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,6,0
8,0,29,0,0,11,6500000,0,0,0,0,0,1,0,0,0,0,48,1,0,0,12,0
8,1,47,0,0,10,2000000,1,0,0,0,0,1,0,0,0,0,24,1,0,0,2,0
8,1,25,0,0,8,200000,0,0,0,0,0,1,0,0,0,0,30,1,0,0,24,0
8,1,26,1,0,8,1200000,0,0,1,0,0,0,0,0,0,0,50,1,0,0,3,0
8,0,28,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,15,0
8,0,52,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
8,1,32,0,0,10,1600000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
8,1,68,0,0,3,1250000,1,1,0,0,0,1,0,0,0,0,96,0,0,0,2,1
8,1,42,1,0,5,50000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,12,0
8,1,78,1,1,1,100000,0,1,0,0,0,1,0,0,0,0,28,0,0,0,98,1
8,1,53,0,0,3,1100000,1,0,1,0,0,0,0,0,0,0,60,1,0,0,72,0
8,1,85,1,0,3,30000,1,0,0,0,0,1,0,0,0,0,20,0,0,0,6,1
8,1,57,1,0,8,1800000,1,1,0,0,1,0,0,0,0,0,48,1,0,0,0,0
8,1,24,1,0,5,700000,1,0,1,0,0,0,0,0,0,0,40,1,0,0,2,0
8,1,38,1,0,5,1300000,1,1,0,0,1,0,0,0,0,0,40,0,0,0,3,0
